id,IATA,en-GB,latitude,longitude,vibes
129053482,TCH,Tchibanga,-2.816667,11.0,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057046,TCJ,Torembi,-4.016667,143.133333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052524,TCK,Tinboli,-4.083333,143.383333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054173,TCL,Tuscaloosa,33.221111,-87.610833,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057222,TCM,Tacoma Mc Chord AFB,47.176667,-122.564611,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053911,TCN,Tehuacan,18.499722,-97.417778,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669045,TCO,Tumaco,1.816667,-78.766667,"{""safety"": 1, ""weather"": 1}"
128668518,TCP,Taba,29.60483351666059,34.772679984564405,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128669046,TCQ,Tacna,-18.063333,-70.278889,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667732,TCR,Tuticorin,8.716667,78.033333,"{""weather"": 1, ""safety"": 1}"
129053287,TCS,Truth Or Consequences,33.23535,-107.2692,"{""safety"": 1, ""weather"": 1}"
128669047,TCT,Takotna,62.992778,-156.065556,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056169,TCU,Thaba Nchu,-29.283333,26.866667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052857,TCV,Tete,-16.216667,33.583333,"{""weather"": 1, ""safety"": 1}"
129052027,TCW,Tocumwal,-35.816667,145.6,"{""weather"": 1, ""safety"": 1}"
128669043,TCX,Tabas,33.68,56.901389,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056295,TCY,Terrace Bay,-19.9767797576862,13.031786704454484,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667375,TCZ,Tengchong,25.025,98.489167,"{""weather"": 1, ""safety"": 1}"
129054208,TDA,Trinidad,5.423611,-71.724444,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057616,TDB,Tetabedi,-8.997222,148.433333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669048,TDD,Trinidad,-14.683333,-64.833333,"{""safety"": 1, ""weather"": 1}"
129052425,TDG,Tandag,9.06667,126.16667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053481,TDJ,Tadjoura,11.783333,42.9,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057045,TDK,Taldy-Kurgan,45.15,78.433333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052523,TDL,Tandil,-37.233267,-59.216888,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057221,TDO,Toledo,46.47733,-122.80706,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053910,TDR,Theodore,-24.983333,150.083333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055310,TDS,Sasereme,-7.616667,142.866667,"{""safety"": 1, ""weather"": 1}"
129053286,TDT,Tanda Tula,-24.533333,31.3,"{""safety"": 1, ""weather"": 1}"
129056168,TDV,Tanandava,-21.7,43.733333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056294,TDW,Amarillo Tradewind,35.216667,-101.833333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674354,TDX,Trat,12.27963177998781,102.32526327565913,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054207,TDZ,Toledo Metcalf Field,41.564601,-83.481674,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057615,TEA,Tela,15.771667,-87.487778,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129055259,TEB,Teterboro,40.849722,-74.062222,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053480,TEC,Telemaco Borba,-24.315833,-50.651667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052026,TED,Thisted,57.072222,8.703333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667843,TEE,Tbessa,35.466667,8.15,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057044,TEF,Telfer,-21.713056,122.212222,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052522,TEG,Tenkodogo,11.9,-0.316667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057220,TEH,Tetlin,63.133333,-142.516667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053909,TEI,Tezu,27.95,96.133333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055309,TEK,Tatitlek,60.866667,-146.683333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053285,TEL,Telupid,5.583333,117.116667,"{""weather"": 1, ""safety"": 1}"
129056167,TEM,Temora,-34.416667,147.5,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128669049,TEN,Fenhuang,27.88177341709406,109.30989940924164,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052025,TEO,Terapo,-8.083333,146.066667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056293,TEP,Teptep,-5.85,146.5,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667647,TEQ,Tekirdag,41.13825,27.91909,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667175,TER,Terceira Lajes,38.756667,-27.094167,"{""safety"": 1, ""weather"": 1}"
129054745,TES,Tessenei,15.116667,36.683333,"{""safety"": 1, ""weather"": 1}"
128669050,TET,Tete Matunda,-16.103333,33.638889,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057614,TEU,Te Anau,-45.419444,167.726389,"{""weather"": 1, ""safety"": 1}"
129053479,TEW,Tohid,27.825556,52.353611,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
104120324,TEX,Telluride,37.953132,-107.909088,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129057043,TEY,Thingeyri,65.872479,-23.486023,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052521,TEZ,Tezpur,26.710833,92.796111,"{""weather"": 1, ""safety"": 1}"
129057219,TFB,Tifalmin,-5.118333,141.417778,"{""safety"": 1, ""weather"": 1}"
129053908,TFC,Taormina,37.86667,15.28333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668517,TFF,Tefe,-3.366667,-64.7,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128669051,TFI,Tufi,-9.07595,149.31984,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055308,TFL,Teofilo Otoni,-17.85,-41.5,"{""safety"": 1, ""weather"": 1}"
129053284,TFM,Telefomin,-5.183333,141.633333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673302,TFN,Tenerife North,28.473056,-16.332778,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129056166,TFR,Ramadan,30.1175,31.400833,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673303,TFS,Tenerife South,28.0466723,-16.5726912,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129052024,TFT,Taftan,28.9641991,61.5954018,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
205155727,TFU,Chengdu Tianfu International,30.290833,104.44361,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129056292,TFY,Tarfaya,27.916667,-12.916667,"{""weather"": 1, ""safety"": 1}"
129054744,TGB,Tagbita,1.416667,126.783333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667731,TGC,Tanjung Manis,2.17773,111.202755,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667055,TGD,Podgorica,42.358333,19.251944,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057613,TGE,Tuskegee,32.466667,-85.683333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053478,TGF,Tignes,45.483333,6.9,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
104120393,TGG,Kuala Terengganu,5.381111,103.109722,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128669053,TGH,Tongoa,-16.903611,168.546667,"{""safety"": 1, ""weather"": 1}"
129053040,TGI,Tingo Maria,-9.3,-76.016667,"{""weather"": 1, ""safety"": 1}"
129057042,TGJ,Tiga,-21.09466881090852,167.8041028697951,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054495,TGK,Taganrog Yuzhny,47.243378,38.864017,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052520,TGL,Tagula,-11.5,153.5,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673886,TGM,Tirgu Mures,46.467714,24.412525,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057218,TGN,Traralgon,-38.2,146.566667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667841,TGO,Tongliao,43.616667,122.25,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128669054,TGP,Podkamennaya Tunguska,61.59,89.973333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053907,TGQ,Tangara da Serra,-14.656389,-57.448611,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667374,TGR,Touggourt,33.058333,6.084722,"{""safety"": 1, ""weather"": 1}"
129055307,TGS,Chokwe,-24.616667,32.416667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053283,TGT,Tanga,-5.089444,39.070278,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95673583,TGU,Tegucigalpa,14.059722,-87.2175,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054829,TGV,Targovishte,42.416667,24.5,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052023,TGX,Tingrela,10.433333,-6.333333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95673752,TGZ,Tuxtla Gutierrez,16.561944,-93.026111,"{""safety"": 1, ""weather"": 1}"
129056002,THA,Tullahoma Northern,35.384,-86.2425,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054743,THB,Thaba-Tseka,-28.833333,29.5,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056165,THC,Tchien,6.066667,-8.133333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129051935,THD,Thanh Hoa Tho Xuan,19.901667,105.467778,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673616,THE,Teresina,-5.065278,-42.817778,"{""weather"": 1, ""safety"": 1}"
129057610,THG,Thangool,-24.5,150.566667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057612,THH,Taharoa,-38.2,174.716667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057041,THI,Tichitt,18.45,-9.5,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052519,THK,Thakhek,17.4,104.816667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
104120260,THL,Tachilek,20.45,99.95,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057217,THM,Thompsonfield,39.183333,-91.983333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667645,THN,Göteborg Stallbacka,58.319587,12.342453,"{""weather"": 1, ""safety"": 1}"
129053906,THO,Thorshofn,66.2,-15.333333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055306,THP,Thermopolis,43.65,-108.216667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
136218707,THQ,Maijishan,34.558333,105.861111,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667174,THR,Mehrabad International,35.689722,51.315833,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
95674211,THS,Sukhothai,17.223056,99.822222,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053282,THT,Tamchakett,17.233333,-10.816667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128669055,THU,Pituffik,76.533333,-68.7,"{""weather"": 1, ""safety"": 1}"
129056164,THV,York,39.95,-76.716667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668516,THX,Turukhansk,65.8,87.93,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052022,THY,Thohoyandou,-22.883333,30.55,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056001,THZ,Tahoua,14.872778,5.263889,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669056,TIA,Tirana,41.416944,19.716667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129054742,TIB,Tibu,8.633333,-72.733333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057611,TIC,Tinak Island,7.05,171.783333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667730,TID,Tiaret,35.34114,1.46315,"{""weather"": 1, ""safety"": 1}"
129053477,TIE,Tippi,7.201111,35.415278,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667403,TIF,Taif,21.488333,40.543333,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129053476,TIG,Tingwon,-2.6,149.783333,"{""weather"": 1, ""safety"": 1}"
128669057,TIH,Tikehau,-15.120373173082603,-148.2330466692899,"{""safety"": 1, ""weather"": 1}"
129053070,TII,Tirinkot,32.615448,65.864153,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673471,TIJ,Tijuana,32.541389,-116.970278,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057040,TIK,Oklahoma City Tinker AFB,35.416667,-97.383333,"{""weather"": 1, ""safety"": 1}"
129052518,TIL,Inverlake,51.0575,-113.623611,"{""weather"": 1, ""safety"": 1}"
128667373,TIM,Tembagapura,-4.533333,136.916667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128669058,TIN,Tindouf,27.716667,-8.166667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057216,TIO,Tilin,20.0,96.0,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667703,TIP,Tripoli,32.663611,13.158889,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053905,TIQ,Tinian,15.001944,145.625,"{""safety"": 1, ""weather"": 1}"
128667643,TIR,Tirupati,13.633333,79.55,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667053,TIU,Timaru,-44.302778,171.225,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128669052,TIV,Tivat,42.403611,18.725556,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129053281,TIW,Tacoma Industrial,47.270556,-122.573056,"{""weather"": 1, ""safety"": 1}"
129056163,TIX,Titusville,28.512222,-80.799444,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052021,TIY,Tidjikja,18.566667,-11.416667,"{""safety"": 1, ""weather"": 1}"
128667664,TIZ,Tari,-5.860556,142.940556,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667056,TJA,Tarija,-21.555833,-64.701389,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056000,TJB,Tanjung Balai,2.916667,99.733333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054741,TJC,Ticantiki,9.408333,-78.488889,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053475,TJG,Tanjung Warukin,-1.4,103.966667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057039,TJH,Toyooka,35.509167,134.789722,"{""weather"": 1, ""safety"": 1}"
129052517,TJI,Trujillo,15.925833,-85.939444,"{""safety"": 1, ""weather"": 1}"
129055608,TJK,Tokat,40.302222,36.367778,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
133170110,TJL,Três Lagoas,-20.754444,-51.683889,"{""weather"": 1, ""safety"": 1}"
114113669,TJM,Tyumen,57.189567,65.3243,"{""safety"": 1, ""weather"": 1}"
128669059,TJN,Takume,-15.854425147474531,-142.26844234573363,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674324,TJQ,Belitung (Tanjung Pandan),-2.754014,107.753811,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055629,TJR,Ceiba,18.245143,-65.643375,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667173,TJS,Tanjung Selor,2.85,117.366667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128669060,TJU,Kulyab,37.9167,69.7833,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057215,TJV,Thanjavur,10.8,79.2,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053904,TKA,Talkeetna,62.322222,-150.09,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055304,TKB,Tekadu,-7.666667,146.55,"{""safety"": 1, ""weather"": 1}"
129053280,TKC,Tiko,4.116667,9.333333,"{""safety"": 1, ""weather"": 1}"
99539654,TKD,Takoradi,4.891667,-1.775,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668515,TKE,Tenakee Springs,57.783333,-135.216667,"{""safety"": 1, ""weather"": 1}"
129056162,TKF,Truckee,39.325,-120.141667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673593,TKG,Bandar Lampung,-5.24088,105.176754,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052020,TKH,Takhli,15.25,100.35,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054740,TKI,Tokeen,55.9375,-133.325,"{""safety"": 1, ""weather"": 1}"
128668461,TKJ,Tok,63.3,-143.0,"{""safety"": 1, ""weather"": 1}"
128668983,TKK,Truk,7.459582,151.841011,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057609,TKL,Taku Lodge,58.0,-134.0,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
218690893,TKM,Taksimo,56.36310955927383,114.93081200783108,"{""weather"": 1, ""safety"": 1}"
129057038,TKN,Tokunoshima,27.833333,128.883333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052516,TKO,Tlokoeng,-29.233333,28.883333,"{""weather"": 1, ""safety"": 1}"
128669061,TKP,Takapoto,-14.7095,-145.246,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055258,TKQ,Kigoma,-4.885,29.67,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057214,TKR,Thakurgaon,26.016667,88.4,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667729,TKS,Tokushima,34.129722,134.601667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053903,TKT,Tak,16.89599,99.25335,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674075,TKU,Turku,60.514167,22.270556,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
128669062,TKV,Tatakoto,-17.354360933540907,-138.44803424146428,"{""weather"": 1, ""safety"": 1}"
129055303,TKW,Tekin,-5.25,142.15,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667372,TKX,Takaroa,-14.455344130300151,-145.02482712381004,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053279,TKY,Turkey Creek,-17.066667,128.25,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056161,TKZ,Tokoroa,-38.216667,175.833333,"{""weather"": 1, ""safety"": 1}"
128669063,TLA,Teller,65.240607,-166.331034,"{""safety"": 1, ""weather"": 1}"
129052330,TLB,Tarbela,34.133333,72.816667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673322,TLC,Toluca,19.336944,-99.566111,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055998,TLD,Tuli Block,-22.183333,29.116667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667701,TLE,Tulear,-23.389722,43.724167,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054739,TLF,Telida,63.666667,-152.5,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057608,TLG,Tulagi Island,-9.1,160.15,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674105,TLH,Tallahassee,30.399722,-84.351944,"{""safety"": 1, ""weather"": 1}"
128669064,TLI,Tolitoli,1.033333,120.816667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667641,TLJ,Tatalina,62.885278,-155.968056,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
153938401,TLK,Talakan,59.867482,111.040119,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667052,TLL,Tallinn,59.413317,24.832844,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667172,TLM,Tlemcen,35.016667,-1.45,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
